evNum	TimeMs	adcAtEvent	rateOverall
19197	19903069	46	0.96
19198	19903212	107	0.96
19199	19903827	38	0.96
19200	19905306	42	0.96
19201	19907596	73	0.96
19202	19907892	166	0.96
19203	19908099	57	0.96
19204	19908429	53	0.96
19205	19908832	37	0.96
19206	19909122	43	0.96
19207	19909953	89	0.96
19208	19911482	80	0.96
19209	19912323	34	0.96
19210	19913082	82	0.96
19211	19913368	33	0.96
19212	19914470	58	0.96
19213	19917092	35	0.96
19214	19918903	43	0.96
19215	19919014	36	0.96
19216	19920893	35	0.96
19217	19922807	34	0.96
19218	19923362	55	0.96
19219	19923943	40	0.96
19220	19924158	71	0.96
19221	19925159	30	0.96
19222	19926050	59	0.96
19223	19926181	34	0.96
19224	19926349	90	0.96
19225	19926962	32	0.96
19226	19928861	33	0.96
19227	19929722	36	0.96
19228	19930609	47	0.96
19229	19932499	38	0.96
19230	19933119	39	0.96
19231	19936105	31	0.96
19232	19936795	110	0.96
19233	19937426	37	0.96
19234	19937925	97	0.96
19235	19939274	30	0.96
19236	19939356	91	0.96
19237	19939477	75	0.96
19238	19940388	46	0.96
19239	19941685	46	0.96
19240	19941848	198	0.96
19241	19944152	33	0.96
19242	19944503	36	0.96
19243	19945851	39	0.96
19244	19947706	113	0.96
19245	19949247	30	0.96
19246	19949336	34	0.96
19247	19950570	49	0.96
19248	19951136	32	0.96
19249	19951469	39	0.96
19250	19952371	50	0.96
19251	19953201	36	0.96
19252	19953538	162	0.96
19253	19953687	40	0.96
19254	19957283	35	0.96
19255	19957646	64	0.96
19256	19958831	109	0.96
19257	19958936	43	0.96
19258	19959609	60	0.96
19259	19961285	101	0.96
19260	19961543	50	0.96
19261	19963876	51	0.96
19262	19965179	126	0.96
19263	19966171	118	0.96
19264	19968856	31	0.96
19265	19969115	47	0.96
19266	19970087	46	0.96
19267	19970260	61	0.96
19268	19970594	59	0.96
19269	19970738	31	0.96
19270	19971094	45	0.96
19271	19973896	35	0.96
19272	19975018	30	0.96
19273	19975160	37	0.96
19274	19976195	36	0.96
19275	19977401	31	0.96
19276	19977981	51	0.96
19277	19979288	50	0.96
19278	19979756	50	0.96
19279	19981085	71	0.96
19280	19982959	36	0.96
19281	19983074	76	0.96
19282	19983402	76	0.96
19283	19986495	64	0.96
19284	19989334	54	0.96
19285	19989510	40	0.96
19286	19989792	51	0.96
19287	19993355	46	0.96
19288	19993952	174	0.96
19289	19994106	30	0.96
19290	19995575	31	0.96
19291	19995814	34	0.96
19292	20000523	50	0.96
19293	20003671	148	0.96
19294	20003908	167	0.96
19295	20004618	34	0.96
19296	20005116	30	0.96
19297	20005389	44	0.96
19298	20005507	44	0.96
19299	20006072	46	0.96
19300	20006222	35	0.96
19301	20007849	60	0.96
19302	20014279	34	0.96
19303	20014634	38	0.96
19304	20016260	38	0.96
19305	20019783	39	0.96
19306	20019923	69	0.96
19307	20020158	47	0.96
19308	20021663	101	0.96
19309	20021738	150	0.96
19310	20024200	51	0.96
19311	20027677	32	0.96
19312	20028093	57	0.96
19313	20029620	51	0.96
19314	20036650	35	0.96
19315	20036798	71	0.96
19316	20037839	38	0.96
19317	20039227	35	0.96
19318	20041507	31	0.96
19319	20042811	30	0.96
19320	20045103	38	0.96
19321	20045880	128	0.96
19322	20047331	32	0.96
19323	20048199	87	0.96
19324	20048768	43	0.96
19325	20049323	373	0.96
19326	20050583	30	0.96
19327	20051201	126	0.96
19328	20051778	42	0.96
19329	20052897	34	0.96
19330	20053429	63	0.96
19331	20053885	46	0.96
19332	20057338	48	0.96
19333	20058312	60	0.96
19334	20058808	33	0.96
19335	20060281	38	0.96
19336	20061111	151	0.96
19337	20061491	36	0.96
19338	20061528	56	0.96
19339	20061948	32	0.96
19340	20063180	46	0.96
19341	20063308	62	0.96
19342	20065075	36	0.96
19343	20065950	34	0.96
19344	20066261	52	0.96
19345	20067288	77	0.96
19346	20067801	31	0.96
19347	20069929	36	0.96
19348	20072695	33	0.96
19349	20073400	52	0.96
19350	20074333	76	0.96
19351	20074366	43	0.96
19352	20074499	55	0.96
19353	20075704	272	0.96
19354	20077224	39	0.96
19355	20079853	47	0.96
19356	20080250	31	0.96
19357	20081999	115	0.96
19358	20083679	36	0.96
19359	20083761	40	0.96
19360	20083930	132	0.96
19361	20085118	52	0.96
19362	20086237	35	0.96
19363	20087365	119	0.96
19364	20088042	46	0.96
19365	20089571	44	0.96
19366	20089787	38	0.96
19367	20091787	40	0.96
19368	20094739	31	0.96
19369	20095216	32	0.96
19370	20096597	39	0.96
19371	20097305	148	0.96
19372	20098476	54	0.96
19373	20098627	49	0.96
19374	20098693	44	0.96
19375	20099352	40	0.96
19376	20101247	30	0.96
19377	20102253	33	0.96
19378	20105411	122	0.96
19379	20105445	40	0.96
19380	20106019	38	0.96
19381	20106631	65	0.96
19382	20106837	60	0.96
19383	20109232	45	0.96
19384	20111374	33	0.96
19385	20111931	34	0.96
19386	20112768	31	0.96
19387	20113134	87	0.96
19388	20113301	72	0.96
19389	20113539	37	0.96
19390	20115163	37	0.96
19391	20115845	86	0.96
19392	20117034	50	0.96
19393	20117451	59	0.96
19394	20119744	34	0.96
19395	20119890	43	0.96
19396	20120355	64	0.96
19397	20121421	40	0.96
19398	20121468	30	0.96
19399	20122886	30	0.96
19400	20125495	30	0.96
19401	20125823	103	0.96
19402	20128259	41	0.96
19403	20129282	71	0.96
19404	20132902	33	0.96
19405	20134597	48	0.96
19406	20137659	68	0.96
19407	20139088	99	0.96
19408	20139897	56	0.96
19409	20140727	42	0.96
19410	20141533	70	0.96
19411	20142257	198	0.96
19412	20144431	75	0.96
19413	20147011	73	0.96
19414	20148432	198	0.96
19415	20148555	49	0.96
19416	20148783	34	0.96
19417	20149339	34	0.96
19418	20149901	31	0.96
19419	20150929	38	0.96
19420	20151295	51	0.96
19421	20151677	33	0.96
19422	20152118	46	0.96
19423	20155546	39	0.96
19424	20156574	52	0.96
19425	20156851	41	0.96
19426	20157325	63	0.96
19427	20159451	49	0.96
19428	20160087	41	0.96
19429	20163428	55	0.96
19430	20163605	49	0.96
19431	20163641	98	0.96
19432	20163841	101	0.96
19433	20164038	31	0.96
19434	20165424	69	0.96
19435	20166124	36	0.96
19436	20166251	61	0.96
19437	20166572	59	0.96
19438	20166761	39	0.96
19439	20168462	72	0.96
19440	20171926	119	0.96
19441	20173802	34	0.96
19442	20176089	37	0.96
19443	20177383	67	0.96
19444	20179355	56	0.96
19445	20180603	32	0.96
19446	20182188	70	0.96
19447	20182291	32	0.96
19448	20182430	32	0.96
19449	20182946	30	0.96
19450	20183338	41	0.96
19451	20184558	37	0.96
19452	20185442	166	0.96
19453	20186638	67	0.96
19454	20187078	103	0.96
19455	20187171	34	0.96
19456	20187307	282	0.96
19457	20187690	46	0.96
19458	20188908	94	0.96
19459	20191031	224	0.96
19460	20191489	49	0.96
19461	20192437	38	0.96
19462	20193004	75	0.96
19463	20193220	34	0.96
19464	20196957	32	0.96
19465	20197362	40	0.96
19466	20197849	37	0.96
19467	20199855	39	0.96
19468	20201226	47	0.96
19469	20202440	38	0.96
19470	20205276	30	0.96
19471	20205687	72	0.96
19472	20205901	45	0.96
19473	20206116	92	0.96
19474	20207779	42	0.96
19475	20210340	35	0.96
19476	20211165	30	0.96
19477	20214515	35	0.96
19478	20215190	38	0.96
19479	20218095	43	0.96
19480	20219299	34	0.96
19481	20220576	121	0.96
19482	20223581	34	0.96
19483	20223742	46	0.96
19484	20223838	44	0.96
19485	20224720	44	0.96
19486	20224862	64	0.96
19487	20226084	122	0.96
19488	20226389	61	0.96
19489	20226840	67	0.96
19490	20227450	40	0.96
19491	20227798	45	0.96
19492	20228365	56	0.96
19493	20230054	60	0.96
19494	20230179	59	0.96
19495	20231351	51	0.96
19496	20231833	71	0.96
19497	20233503	43	0.96
19498	20235872	114	0.96
19499	20236087	33	0.96
19500	20237455	35	0.96
19501	20238343	54	0.96
19502	20238999	74	0.96
19503	20239740	45	0.96
19504	20242983	30	0.96
19505	20243027	167	0.96
19506	20243193	80	0.96
19507	20243411	67	0.96
19508	20243454	104	0.96
19509	20243875	30	0.96
19510	20245059	36	0.96
19511	20246326	71	0.96
19512	20246442	68	0.96
19513	20246866	69	0.96
19514	20247138	61	0.96
19515	20247162	38	0.96
19516	20253370	32	0.96
19517	20254944	156	0.96
19518	20255463	37	0.96
19519	20255838	106	0.96
19520	20255883	51	0.96
19521	20255917	83	0.96
19522	20259963	116	0.96
19523	20261524	39	0.96
19524	20261673	80	0.96
19525	20263908	32	0.96
19526	20265505	40	0.96
19527	20268327	43	0.96
19528	20271018	41	0.96
19529	20271270	37	0.96
19530	20272153	53	0.96
19531	20272548	34	0.96
19532	20273917	71	0.96
19533	20274700	32	0.96
19534	20276356	30	0.96
19535	20276754	33	0.96
19536	20277680	62	0.96
19537	20278002	71	0.96
19538	20278846	104	0.96
19539	20279007	37	0.96
19540	20280740	31	0.96
19541	20281004	99	0.96
19542	20282013	40	0.96
19543	20283167	31	0.96
19544	20283709	52	0.96
19545	20286637	34	0.96
19546	20286711	107	0.96
19547	20288923	62	0.96
19548	20290575	36	0.96
19549	20291299	38	0.96
19550	20291825	70	0.96
19551	20294929	39	0.96
19552	20296212	53	0.96
19553	20300197	55	0.96
19554	20301662	87	0.96
19555	20304022	176	0.96
19556	20305907	37	0.96
19557	20306685	35	0.96
19558	20306843	30	0.96
19559	20307839	96	0.96
19560	20308021	58	0.96
19561	20309255	31	0.96
19562	20309786	49	0.96
19563	20309951	50	0.96
19564	20310256	78	0.96
19565	20311143	46	0.96
19566	20311162	70	0.96
19567	20311776	57	0.96
19568	20312114	45	0.96
19569	20313036	33	0.96
19570	20315335	41	0.96
19571	20315428	157	0.96
19572	20315820	64	0.96
19573	20316987	39	0.96
19574	20320403	41	0.96
19575	20320819	33	0.96
19576	20324147	58	0.96
19577	20324252	36	0.96
19578	20324431	129	0.96
19579	20329402	37	0.96
19580	20330609	32	0.96
19581	20331463	40	0.96
19582	20331612	50	0.96
19583	20331907	273	0.96
19584	20333672	42	0.96
19585	20334658	40	0.96
19586	20338484	38	0.96
19587	20338828	96	0.96
19588	20339516	37	0.96
19589	20341259	40	0.96
19590	20341980	92	0.96
19591	20342945	131	0.96
19592	20343530	72	0.96
19593	20343626	44	0.96
19594	20345146	89	0.96
19595	20349299	42	0.96
19596	20349571	55	0.96
19597	20350364	37	0.96
19598	20350842	111	0.96
19599	20352918	32	0.96
19600	20355798	32	0.96
19601	20356175	65	0.96
19602	20358261	46	0.96
19603	20358440	35	0.96
19604	20360661	52	0.96
19605	20360928	44	0.96
19606	20364113	50	0.96
19607	20364463	119	0.96
19608	20366061	160	0.96
19609	20368101	59	0.96
19610	20369695	30	0.96
19611	20371294	37	0.96
19612	20371825	38	0.96
19613	20372956	62	0.96
19614	20374056	39	0.96
19615	20374477	40	0.96
19616	20374509	32	0.96
19617	20376094	49	0.96
19618	20381060	43	0.96
19619	20381080	53	0.96
19620	20381339	38	0.96
19621	20381500	51	0.96
19622	20382067	38	0.96
19623	20382331	102	0.96
19624	20382958	32	0.96
19625	20383403	36	0.96
19626	20383709	38	0.96
19627	20384950	30	0.96
19628	20386394	77	0.96
19629	20386684	30	0.96
19630	20388589	44	0.96
19631	20388722	37	0.96
19632	20390248	48	0.96
19633	20390690	36	0.96
19634	20390849	48	0.96
19635	20391088	48	0.96
19636	20392703	30	0.96
19637	20392725	46	0.96
19638	20393642	83	0.96
19639	20394883	34	0.96
19640	20395891	65	0.96
19641	20396475	37	0.96
19642	20396923	36	0.96
19643	20398294	31	0.96
19644	20402653	41	0.96
19645	20403516	42	0.96
19646	20406173	30	0.96
19647	20407575	30	0.96
19648	20410148	64	0.96
19649	20411439	74	0.96
19650	20411482	39	0.96
19651	20413470	82	0.96
19652	20414468	30	0.96
19653	20414677	62	0.96
19654	20416405	38	0.96
19655	20416795	44	0.96
19656	20420208	38	0.96
19657	20420607	30	0.96
19658	20420632	35	0.96
19659	20420867	43	0.96
19660	20425404	107	0.96
19661	20425689	45	0.96
19662	20426048	38	0.96
19663	20426861	93	0.96
19664	20427304	106	0.96
19665	20429471	106	0.96
19666	20431528	74	0.96
19667	20431778	40	0.96
19668	20432671	178	0.96
19669	20432790	44	0.96
19670	20433419	42	0.96
19671	20434612	31	0.96
19672	20435013	94	0.96
19673	20435297	112	0.96
19674	20436669	33	0.96
19675	20437409	73	0.96
19676	20438326	63	0.96
19677	20438478	33	0.96
19678	20440154	34	0.96
19679	20440400	40	0.96
19680	20440983	35	0.96
19681	20441525	31	0.96
19682	20442558	47	0.96
19683	20443100	70	0.96
19684	20443323	60	0.96
19685	20446362	41	0.96
19686	20448624	43	0.96
19687	20450633	45	0.96
19688	20451084	78	0.96
19689	20451455	30	0.96
19690	20452320	35	0.96
19691	20453267	72	0.96
19692	20453983	40	0.96
19693	20454225	232	0.96
19694	20455486	71	0.96
19695	20456048	32	0.96
19696	20457027	42	0.96
19697	20458784	42	0.96
19698	20459313	33	0.96
19699	20462086	47	0.96
19700	20464382	288	0.96
19701	20465061	38	0.96
19702	20466576	35	0.96
19703	20467752	38	0.96
19704	20468473	53	0.96
19705	20469703	49	0.96
19706	20471009	32	0.96
19707	20474499	71	0.96
19708	20474856	34	0.96
19709	20476255	40	0.96
19710	20477435	54	0.96
19711	20479218	30	0.96
19712	20480637	41	0.96
19713	20480718	30	0.96
19714	20480884	94	0.96
19715	20481323	72	0.96
19716	20481717	81	0.96
19717	20482802	59	0.96
19718	20485046	119	0.96
19719	20485681	42	0.96
19720	20488174	83	0.96
19721	20490800	35	0.96
19722	20491891	37	0.96
19723	20492553	40	0.96
19724	20497086	34	0.96
19725	20497365	49	0.96
19726	20498095	54	0.96
19727	20498148	62	0.96
19728	20501203	128	0.96
19729	20501582	30	0.96
19730	20501804	41	0.96
19731	20503367	86	0.96
19732	20504104	33	0.96
19733	20504624	36	0.96
19734	20506456	64	0.96
19735	20507907	36	0.96
19736	20509236	49	0.96
19737	20509370	41	0.96
19738	20509472	59	0.96
19739	20510322	36	0.96
19740	20511038	79	0.96
19741	20512384	95	0.96
19742	20513509	30	0.96
19743	20514046	41	0.96
19744	20514410	42	0.96
19745	20514933	41	0.96
19746	20515273	35	0.96
19747	20517258	51	0.96
19748	20517662	40	0.96
19749	20517936	75	0.96
19750	20518766	98	0.96
19751	20519199	127	0.96
19752	20519506	35	0.96
19753	20519701	58	0.96
19754	20520556	92	0.96
19755	20522023	224	0.96
19756	20522502	53	0.96
19757	20524315	30	0.96
19758	20524525	74	0.96
19759	20525809	61	0.96
19760	20525905	81	0.96
19761	20526012	41	0.96
19762	20526732	84	0.96
19763	20527265	31	0.96
19764	20527400	75	0.96
19765	20528959	54	0.96
19766	20529170	156	0.96
19767	20530362	33	0.96
19768	20530379	42	0.96
19769	20531462	54	0.96
19770	20532368	47	0.96
19771	20532764	54	0.96
19772	20533709	107	0.96
19773	20537655	40	0.96
19774	20538813	52	0.96
19775	20539090	33	0.96
19776	20544373	90	0.96
19777	20544894	32	0.96
19778	20546547	51	0.96
19779	20547175	77	0.96
19780	20547445	37	0.96
19781	20549562	31	0.96
19782	20550128	38	0.96
19783	20550663	39	0.96
19784	20550996	78	0.96
19785	20553677	36	0.96
19786	20555917	30	0.96
19787	20558999	33	0.96
19788	20564918	101	0.96
19789	20565742	41	0.96
19790	20570735	43	0.96
19791	20571320	57	0.96
19792	20572126	86	0.96
19793	20572660	53	0.96
19794	20573440	51	0.96
19795	20574166	33	0.96
19796	20575140	93	0.96
19797	20578320	31	0.96
19798	20578919	45	0.96
19799	20579982	48	0.96
19800	20582183	55	0.96
19801	20582612	101	0.96
19802	20585154	31	0.96
19803	20585279	35	0.96
19804	20585874	47	0.96
19805	20588382	93	0.96
19806	20588737	39	0.96
19807	20591889	30	0.96
19808	20592224	82	0.96
19809	20598015	33	0.96
19810	20599125	100	0.96
19811	20599776	30	0.96
19812	20601417	38	0.96
19813	20602279	49	0.96
19814	20602737	32	0.96
19815	20604612	34	0.96
19816	20604801	149	0.96
19817	20605055	48	0.96
19818	20606016	44	0.96
19819	20606471	71	0.96
19820	20608090	44	0.96
19821	20608733	140	0.96
19822	20608778	40	0.96
19823	20610637	35	0.96
19824	20611011	33	0.96
19825	20611734	31	0.96
19826	20611889	42	0.96
19827	20613643	100	0.96
19828	20614180	103	0.96
19829	20614573	66	0.96
19830	20614940	75	0.96
19831	20615215	31	0.96
19832	20616091	32	0.96
19833	20616337	34	0.96
19834	20616656	81	0.96
19835	20617790	62	0.96
19836	20618564	101	0.96
19837	20619242	71	0.96
19838	20619311	62	0.96
19839	20620140	58	0.96
19840	20620548	36	0.96
19841	20620694	134	0.96
19842	20621813	33	0.96
19843	20622943	63	0.96
19844	20623120	35	0.96
19845	20624691	34	0.96
19846	20625210	80	0.96
19847	20626571	34	0.96
19848	20627918	48	0.96
19849	20630405	53	0.96
19850	20630880	46	0.96
19851	20631639	38	0.96
19852	20631764	30	0.96
19853	20632886	30	0.96
19854	20633055	42	0.96
19855	20633425	36	0.96
19856	20633782	182	0.96
19857	20634915	83	0.96
19858	20636093	86	0.96
19859	20636302	48	0.96
19860	20636959	40	0.96
19861	20640030	107	0.96
19862	20640719	74	0.96
19863	20643151	38	0.96
19864	20643483	88	0.96
19865	20643722	45	0.96
19866	20645370	64	0.96
19867	20646145	171	0.96
19868	20648238	31	0.96
19869	20648433	34	0.96
19870	20649286	31	0.96
19871	20650903	36	0.96
19872	20651324	55	0.96
19873	20651369	31	0.96
19874	20653047	30	0.96
19875	20653294	32	0.96
19876	20653465	34	0.96
19877	20654829	56	0.96
19878	20656009	54	0.96
19879	20656318	30	0.96
19880	20657198	42	0.96
19881	20657284	74	0.96
19882	20660560	143	0.96
19883	20660878	88	0.96
19884	20661181	49	0.96
19885	20662812	171	0.96
19886	20663967	46	0.96
19887	20665007	43	0.96
19888	20665044	65	0.96
19889	20665595	32	0.96
19890	20666167	46	0.96
19891	20666584	136	0.96
19892	20666775	78	0.96
19893	20666885	65	0.96
19894	20670775	32	0.96
19895	20672203	30	0.96
19896	20675233	60	0.96
19897	20676046	87	0.96
19898	20676987	47	0.96
19899	20677803	53	0.96
19900	20678368	31	0.96
19901	20681452	101	0.96
19902	20684361	133	0.96
19903	20685933	115	0.96
19904	20686469	75	0.96
19905	20687630	45	0.96
19906	20688026	140	0.96
19907	20688059	72	0.96
19908	20688383	30	0.96
19909	20689963	96	0.96
19910	20692149	83	0.96
19911	20694779	38	0.96
19912	20695838	35	0.96
19913	20696825	132	0.96
19914	20696897	51	0.96
19915	20697430	46	0.96
19916	20698364	43	0.96
19917	20702490	52	0.96
19918	20702509	55	0.96
19919	20704054	33	0.96
19920	20705869	32	0.96
19921	20706858	57	0.96
19922	20708146	34	0.96
19923	20708563	82	0.96
19924	20709109	54	0.96
19925	20709560	129	0.96
19926	20709942	38	0.96
19927	20713669	53	0.96
19928	20713729	35	0.96
19929	20714613	85	0.96
19930	20715389	33	0.96
19931	20718501	140	0.96
19932	20718630	85	0.96
19933	20718742	54	0.96
19934	20719640	31	0.96
19935	20719835	75	0.96
19936	20720659	31	0.96
19937	20721255	70	0.96
19938	20723116	95	0.96
19939	20723891	46	0.96
19940	20724021	46	0.96
19941	20724052	61	0.96
19942	20724869	40	0.96
19943	20726730	51	0.96
19944	20727076	45	0.96
19945	20727482	37	0.96
19946	20727715	59	0.96
19947	20728797	34	0.96
19948	20729408	54	0.96
19949	20729962	33	0.96
19950	20730454	90	0.96
19951	20730779	49	0.96
19952	20731343	256	0.96
19953	20731605	41	0.96
19954	20732140	30	0.96
19955	20732251	53	0.96
19956	20735881	83	0.96
19957	20740449	34	0.96
19958	20740716	31	0.96
19959	20741234	59	0.96
19960	20743266	91	0.96
19961	20743957	30	0.96
19962	20745892	76	0.96
19963	20747435	167	0.96
19964	20747516	31	0.96
19965	20749777	32	0.96
19966	20750692	37	0.96
19967	20751520	61	0.96
19968	20753359	38	0.96
19969	20753602	90	0.96
19970	20753702	53	0.96
19971	20753902	58	0.96
19972	20757254	110	0.96
19973	20757363	44	0.96
19974	20758467	155	0.96
19975	20758767	35	0.96
19976	20758913	71	0.96
19977	20761778	52	0.96
19978	20763290	30	0.96
19979	20763441	213	0.96
19980	20763639	41	0.96
19981	20764000	33	0.96
19982	20765414	35	0.96
19983	20766192	41	0.96
19984	20767219	64	0.96
19985	20768552	39	0.96
19986	20770738	98	0.96
19987	20772612	80	0.96
19988	20773232	44	0.96
19989	20774786	48	0.96
19990	20776594	40	0.96
19991	20777028	41	0.96
19992	20777062	81	0.96
19993	20778668	32	0.96
19994	20779653	37	0.96
19995	20779891	62	0.96
19996	20781256	41	0.96
19997	20781934	50	0.96
19998	20782660	30	0.96
19999	20782959	33	0.96
20000	20783418	72	0.96
20001	20785253	51	0.96
20002	20787741	72	0.96
20003	20788256	35	0.96
20004	20789676	38	0.96
20005	20790086	117	0.96
20006	20790103	41	0.96
20007	20791269	45	0.96
20008	20791734	64	0.96
20009	20792023	75	0.96
20010	20792731	47	0.96
20011	20793105	69	0.96
20012	20793258	32	0.96
20013	20797960	58	0.96
20014	20798098	42	0.96
20015	20799504	51	0.96
20016	20800842	32	0.96
20017	20800874	58	0.96
20018	20806427	68	0.96
20019	20806575	91	0.96
20020	20807682	65	0.96
20021	20808621	59	0.96
20022	20809083	93	0.96
20023	20809154	41	0.96
20024	20809478	43	0.96
20025	20812514	39	0.96
20026	20813116	35	0.96
20027	20813420	30	0.96
20028	20813804	33	0.96
20029	20816849	107	0.96
20030	20817093	36	0.96
20031	20817381	34	0.96
20032	20818683	32	0.96
20033	20818943	44	0.96
20034	20821823	32	0.96
20035	20822052	35	0.96
20036	20823572	33	0.96
20037	20823659	47	0.96
20038	20825280	52	0.96
20039	20825996	106	0.96
20040	20829985	38	0.96
20041	20832393	45	0.96
20042	20833490	102	0.96
20043	20834546	42	0.96
20044	20835429	61	0.96
20045	20839142	72	0.96
20046	20843835	49	0.96
20047	20845291	50	0.96
20048	20848135	49	0.96
20049	20849506	123	0.96
20050	20849708	32	0.96
20051	20851664	56	0.96
20052	20851738	30	0.96
20053	20852716	59	0.96
20054	20853117	34	0.96
20055	20853781	48	0.96
20056	20854619	113	0.96
20057	20854966	42	0.96
20058	20856469	47	0.96
20059	20856510	44	0.96
20060	20860547	48	0.96
20061	20860999	67	0.96
20062	20861507	33	0.96
20063	20863871	40	0.96
20064	20864224	35	0.96
20065	20865988	31	0.96
20066	20866185	126	0.96
20067	20866399	31	0.96
20068	20867321	41	0.96
